full_text,Label,tweet_url
Aaa bangsatt gatau mauu emosi apa ketawa,Nobully,https://twitter.com/sevitaasevita/status/1705712420906504351
https://t.co/cTqHGO4m7y #prize #giveaway #airdrop #donationex   LFG,Nobully,https://twitter.com/BangsattCrypto/status/1705710455212360188
jancokkk onk ae bangsatt sumpahh titen ketemu nk dalan yo!!! https://t.co/KL8Y1WhWDx,Nobully,https://twitter.com/putranesemesta/status/1705706456711078307
@tipcoineth givee me $tip,Nobully,https://twitter.com/BangsattCrypto/status/1705706171146059991
@tipcoineth givee me $tip,Nobully,https://twitter.com/BangsattCrypto/status/1705706069417427040
@tipcoineth givee me $tip,Nobully,https://twitter.com/BangsattCrypto/status/1705705985292345808
@tipcoineth givee me $tip,Nobully,https://twitter.com/BangsattCrypto/status/1705705898495422550
@tipcoineth givee me $tip,Nobully,https://twitter.com/BangsattCrypto/status/1705705810276544559
lfg @AirdropStario @AirdropHome_ @airdropinspect,Nobully,https://twitter.com/BangsattCrypto/status/1705705000239034671
lfg #Calestiq,Nobully,https://twitter.com/BangsattCrypto/status/1705704838150197544
HAHAHAHAH BANGSATT TERDOKTRIN COKK ????,Nobully,https://twitter.com/skalaskele/status/1705697752162930895
buka tiktok berasa diketawain bangsatt,Nobully,https://twitter.com/asfghxv__/status/1705695444595335510
@ejja46358608 DM nayla mango bang,Nobully,https://twitter.com/bangsatt9090/status/1705692277694517459
"ANJINGGGGG KETIDURAN BANGSATT, JADI GA BISA LIAT BARCA GUE KAMBEKKK",Nobully,https://twitter.com/opangkii/status/1705691894423187640
@JUJUTSUFESS iya hhhh mahito ini ngeselin bgttt bgt tp cakep tp ttp aja ngeselin bangsatt,Nobully,https://twitter.com/shinedaisyy14/status/1705687749591028088
@vkookfess HAH BANGSATT?!!!,Nobully,https://twitter.com/taekookwii/status/1705687452067971229
@image_origins @silkentine Bangsaaat bangsatt,Nobully,https://twitter.com/BankSemut/status/1705672513672610203
bangsatt mau salto ajaa nihh guaa,Nobully,https://twitter.com/tugiyoo/status/1705671523212865621
"@BosPurwa @ListyoSigitP Bangsatt!! Pala orang di engkol, lu kata RX king",Nobully,https://twitter.com/frankserpico86/status/1705667247652647331
"@idextratime Beneran dikutuk klub ini bangsatt, tanda tanda bentar lgi pasti kebobolan",Nobully,https://twitter.com/dustinalfahta/status/1705665402674757919
@undipmenfess bangsatt,Nobully,https://twitter.com/michieblues/status/1705661499006705697
paket gue ga gerak anjenggggg tiki lama bangsatt,Nobully,https://twitter.com/lookemburg/status/1705658422249803825
TOLOLLLLL anjingngngngngn ciuman trakhir ap ajg smpe melukin pinggang cwe bangsatt ITU Arti nya LO MENIKMATI ITU CIUMAN SAMA CWEK GILA ITU AJG,Nobully,https://twitter.com/pecelstroberi/status/1705655621021061409
"bangsatt giliran hanbin di tengah diprotes, member lain di tengah ga protes asu, itu mereka baru selesai perfom langsung berdiri ga sempat atur barisan, itu aja pada ga sesuai official standing ajggg",Nobully,https://twitter.com/bluehambin/status/1705654183825908150
KARNA DIA GAK SALAH BANGSATT,Nobully,https://twitter.com/melophilevjae/status/1705647629559058447
@barcastuff_idn napa jadi gini mainnya bangsatt xaviii,Nobully,https://twitter.com/cloudbread877/status/1705644148462915993
@trulose Guee bnyak fancam jaehuyunnn gantenggg bgtt bangsatt???? gue stabilize dlu yee,Nobully,https://twitter.com/sambat24hours/status/1705642475736731728
@gojiisaurus Bangsatt udah cape ngurus acara harus ngurusin + nenenin anggota juga??,Nobully,https://twitter.com/PawattBoyfaen/status/1705636798616248337
@ejja46358608 @SiOmBejo @KomunitasOmBejo Dm gua bang,Nobully,https://twitter.com/bangsatt9090/status/1705634620962980292
@hjuunn @leonardobatuba1 @xonetzy Dm bang,Nobully,https://twitter.com/bangsatt9090/status/1705634474632069276
ELU ANJINGGGGG BNGTTT ANAIAN LIAN PHAYAK BANGSATT LU BERDUAAAAAA AAAAAAA BARU MULAI DAH DIKASIH BEGITUAN,Nobully,https://twitter.com/gypsophille/status/1705633359232368868
@GamingPloker nayla.mana kirim.aja link nya,Nobully,https://twitter.com/bangsatt9090/status/1705629468017279107
@undipmenfess Bangsatt mencoreng nama baik masyarakat plat K,Nobully,https://twitter.com/alvrlly/status/1705628817904333199
@ejja46358608 kirim nayla,Nobully,https://twitter.com/bangsatt9090/status/1705628023675080916
Perkara jidat doang sekarang offside bangsatt,Nobully,https://twitter.com/nowaydays/status/1705626486043230603
"Bangsatt, akun jahanam gw gk keprivate??",Nobully,https://twitter.com/DHyuckieugm/status/1705624686103863530
SALTING BGT BANGSATT LIAT JENSELLE,Nobully,https://twitter.com/miimsfile/status/1705621681707061726
Aduh richard bangsatt puyeng gua liat mentab,Nobully,https://twitter.com/stragaze/status/1705620939608908024
@justforaeri GUE GEMETERANNNNNN BGTT BANGSATT???????? myhearttttwhwtsgara,Nobully,https://twitter.com/hellowzunn/status/1705616561049067804
demi allah umam cakep banget bangsatt,Nobully,https://twitter.com/iloooOvesteve/status/1705616024001986581
DIA BAHAGIA BANGSATT,Nobully,https://twitter.com/angelshzl/status/1705614770463023175
@pamungras @muktientut @ajilpendiam Bangsatt awoakwokaowk abang,Nobully,https://twitter.com/galbruut/status/1705613816925688211
GUE BELUM NGAPA-NGAPAIN UNTUK EKSKUL JURNAL SAMA DPG ANJINGG... KENAPA DIBULAN YANG SAMA SIH BANGSATT????,Nobully,https://twitter.com/sambatantahu/status/1705612300215107890
org org sekarang kalo ga caper ga makan cok HAHAHA sok iye bgt tai najis gue liatnya bangsatt sakit jiwa,Nobully,https://twitter.com/hunieebeez/status/1705611949768327378
BANGSATT TAEYONG PLEASEEE????????,Nobully,https://twitter.com/cynfies/status/1705609722014110162
anjir kenapa sih cok hari ini banyak hal yang bikin gue kesel sesimple mau main game aja gabisa bisa BANGSATT,Nobully,https://twitter.com/jwchingu/status/1705606653461348453
@convomfs OOOO SIALAN GUA HARUS BACA 2 KALI BARU NGERTI BANGSATT??????,Nobully,https://twitter.com/Yu1t0aa26Ta/status/1705605942728106385
BANGSATT SEUNGHAN DOYOUNGG ANJIRR YA TUHAN????????,Nobully,https://twitter.com/snowiepuff/status/1705605251062260202
"jancokk, wes kecewa ditambahi kaos ilang bangsatt",Nobully,https://twitter.com/rizkyfadly66/status/1705604233075311050
@ilufslopie BANGSATT,Nobully,https://twitter.com/roseih/status/1705602748220403996
@fojgs bangsatt,Nobully,https://twitter.com/roseih/status/1705602675449172473
"Klo di rmh butuh sesuatu blg ke gue Si sulung kurg biaya kuliah bilang ke gue Si bungsu ada butuh sesuatu, blgnya ke gue, jarang bhkn gapernh kayknya mnta ke org tua wkwk Di rmh ada cicilan yg blm dibyr blgny ke gue.   CAPE BANGSATT WKWK. Bukannya ga ikhlas tp ya tolong ngertiin",Nobully,https://twitter.com/loveerjn/status/1705601269686313038
pembuangan terlalu lancar bangsatt,Nobully,https://twitter.com/bramastaaaaa/status/1705598704777117823
"@kegblgnunfaedh Kepsek dan guru?nya anjing, sekarang dokternya ikut?an anjing! gila ya gak ada satupun peduli sama keluarga korban.. mereka miskin tapi bukan untuk jadi mainan hukum.. bangsatt kalian semua ????",Nobully,https://twitter.com/KEsangentot/status/1705598523138592865
bangsatt nge wink segala lu??????,Nobully,https://twitter.com/cenowche/status/1705598482529316890
Suruh beli kok maksa bgt bangsatt,Nobully,https://twitter.com/DUKiDUKE_/status/1705597420602876134
BANGSATT JOY CAKEP BANGET ANJINGGGGG,Nobully,https://twitter.com/shiroover/status/1705597249794040156
balesannya nyebelin banget bangsatt,Nobully,https://twitter.com/hadiansgf/status/1705596655461146939
SI BANGSATT,Nobully,https://twitter.com/kisseiky/status/1705596264815935752
cewe anjingg!!!!!! gatel banget lo bangsatt,Nobully,https://twitter.com/Imoonlunar/status/1705596169286742338
"@kegblgnunfaedh Gini gini..  Ini statemen hasil pemeriksaannya ada benernya, tapi bangsatt..  Logika, buat menusuk mata itu memang gaperlu ada saling tonjok dulu deh setau gw, gaperlu ada adu body atau smackdown. Tinggal pegang palanya, colok matanya. Matanya buta &amp  gak ada bekas kekerasan.",Nobully,https://twitter.com/rshuda_/status/1705594523097891032
ANJING ANJING ANJING BANGSATT,Nobully,https://twitter.com/nlazwindiii/status/1705592991023505720
@penguinnrosesz Bangsatt??,Nobully,https://twitter.com/aafiarchives/status/1705588488538882426
@meorijane ALAH LUCU BANGET BANGSATT,Nobully,https://twitter.com/hebefloss/status/1705585564081365208
Bangsatt itu yg open bo minggat dulu sana. Gue mau lihat berita ketutup sama foto jelek lo anjing jancok,Bully,https://twitter.com/raxslbccdks/status/1705584679095779486
"anton bangsatt good flow banget pdkt lu. thanks ya, bikin iri aja.",Nobully,https://twitter.com/elnatharies/status/1705583060555895171
@ubsansfess real gue kemaren sampe nunggu lama di ayam kremes watu gong gegara banyak orang gatau diri yang abis makan malah nongkrong sebat bangsatt,Nobully,https://twitter.com/laufeysocn/status/1705582590345064516
menang bangsatt!!!!,Nobully,https://twitter.com/agimuliadi/status/1705581637671719205
@robytches gw mikirin mukanya aja senyum2 sendiri bangsatt,Nobully,https://twitter.com/fkasaturn/status/1705578067857649758
lagi fgd nangis anj ga masuk akal bangsatt ??????,Nobully,https://twitter.com/alwithyoo/status/1705577018472153215
SURPRISE BANGET BANGSATT GW NANGIS,Nobully,https://twitter.com/BaechuChoco/status/1705576340270067729
@Fullforce_io LFGG,Nobully,https://twitter.com/BangsattCrypto/status/1705576325623525805
@baymaxsad Bangsatt ngakakka baju abang kasirnyaa????yaaAllah bisa2nya ada kejadian cocoklogi,Nobully,https://twitter.com/terkejutkejut/status/1705575733098360861
@Igbtquanxi bangsatt otak lu kotor,Nobully,https://twitter.com/eijsho/status/1705575416139067702
Bangsatt kenapa pas malam Minggu sepi wkwk pas acara kemarin tiba2 rame ??,Nobully,https://twitter.com/jestring_23/status/1705573005068583196
bangsatt,Nobully,https://twitter.com/grahambolong/status/1705570315013968188
"Bangsatt bikin ga mood anjing, udah syukur dibantuin malah egois",Nobully,https://twitter.com/aelahhhmm/status/1705569339255202264
"HAECHAN BANGSATT, LOVE UUU",Nobully,https://twitter.com/yyajeeo/status/1705567592520561047
it?? time to say ANJING BANGSATT,Nobully,https://twitter.com/cyochinori/status/1705567577123262880
"ah lu mah nambah nambah masalah aja anjir, nanti juga ujung ujungnya pastu ad yg bawa bawa gi ni, tai lah, bangsatt",Nobully,https://twitter.com/giveashity/status/1705567030072709603
bangsatt kenpa mark lee ganteng banget sialann wksishshhs MENYESAAAAL TIDAK MEMBELI TIKEEEET,Nobully,https://twitter.com/leemakiees/status/1705566590832717918
@RXZKYKOOL bangsatt geek wkwkwk mending dewa liat watt maen mm,Nobully,https://twitter.com/jiricill/status/1705565268964212920
Gada hati bgt lo semua bangsatt,Nobully,https://twitter.com/Be4852176490005/status/1705562219797520759
@cherryyjyyy bangsatt ????,Nobully,https://twitter.com/suprottt/status/1705561005198381418
"waktunya kt bermusuhan, bangsatt",Nobully,https://twitter.com/atlhrs/status/1705560591509950493
BANGSATT CAKEP BANGETT,Nobully,https://twitter.com/gingerkeiwell/status/1705560417899282794
Garagan purak2 sedih  Bangsatt ??,Nobully,https://twitter.com/ApinOkee/status/1705560213347312056
@cromcodile OGAH BGT BANGSATT HUEK ANJG BAYANGINNYA PUN GUE MUAL BAU BANGKE,Nobully,https://twitter.com/theyloveberry/status/1705559769774490062
BANGSATT LEMONADE BJIRRR,Nobully,https://twitter.com/azelaxz/status/1705559176909557857
kadang geli kadang males balas kadang bosan kadang salting juga bangsatt,Nobully,https://twitter.com/txxhyungi/status/1705558939813990723
BANGSATT ANJINGGG,Nobully,https://twitter.com/rasycandun/status/1705549967098830954
Bangsatt bisa bisanya masak ikan kiko??,Nobully,https://twitter.com/le0riio/status/1705549859682750740
@ikhvlas bangsatt,Nobully,https://twitter.com/bll0wj0b/status/1705539809903890881
bangsatt,Nobully,https://twitter.com/namaatchaa/status/1705532975646113965
"santai, smtown doang halahh smtown doang elah ANJING JISUNG KE INDO WOY, SANTAI DARIMANA BANGSATT",Nobully,https://twitter.com/aairaa_jie/status/1705520020355477895
"enyah kalian acc tnte2 g1rang, ganggu banget bangsatt ??",Nobully,https://twitter.com/bearbon8n/status/1705518077922996233
"@tanyakanrl gua amalan, tapi bokap tetep selingkuh bangsatt ??",Nobully,https://twitter.com/luckyterorr/status/1705517817003683989
dustin bangsatt ?? https://t.co/GENNwAK7GP,Nobully,https://twitter.com/slamfuckman/status/1705512144815698369
"@adri_7i Lagi, dan lagii  Dasarr bejadd",Bully,https://twitter.com/zy_zy_its_me/status/1705432952782643636
"Bejadd sukuna meskipunn ganteng tapi, bunuh dukun terbaik sedunia  Rest in peace gojo ?????? https://t.co/UaSRvABP1F",Nobully,https://twitter.com/udahaann/status/1704425566869524514
@DXD_168 Malam yg bejadd,Nobully,https://twitter.com/MisrantoAndy/status/1703059798223208524
"@jkds_13 @epitomesin Maaf ka, sepertinya memang aku ada jodohnya disitu. Tapi aku gamau itu himpunan lelaki bejadd.",Bully,https://twitter.com/igkdewi/status/1698906859577721239
@SunariBiasaAja Cokkkk bejadd arek iki,Bully,https://twitter.com/Harrieddd/status/1698586727210967164
"Yaallah jadwal sidang upn makin gajelas, gua makin dag dig dug sendiri napaa???? gua udh bingung mo ngapainn???? kampus bejadd zzzz",Bully,https://twitter.com/teapersonz/status/1698352256566108502
GUE CAPE NANGISIN SI DAGO YANG BRENGSEKK..,Bully,https://twitter.com/jeonzhr19/status/1705653429618749764
"@kibooocil brengsekk ini pada pemabuk semuaaa taii, mnding kawa kawa",Nobully,https://twitter.com/fuckdhywax/status/1705637506245607631
brengsekk ðŸ˜­ðŸ˜­ðŸ˜­ https://t.co/RadnFWASHw,Bully,https://twitter.com/seiiyna/status/1705617441467039796
Brengsekk knp gue yg salting cuma ngeliat jenselleðŸ˜­,Nobully,https://twitter.com/zeusourwin/status/1705615961276244358
@sweetescape017 brengsekk,Bully,https://twitter.com/tehjussgulabatu/status/1705607751488127247
"@ssefnum brengsekk ya pikir lah mana ada magang, kkn, skripsi at the same time dari awal ketebak dah cheat sih kata ku",Nobully,https://twitter.com/accaent/status/1705598784695378317
Cakep bgt dah si gemini gemini itu today weh tapi gmna ya laptop gue gamau idup brengsekk skripsi gue lebih penting,Nobully,https://twitter.com/4thbackburner/status/1705600613374189971
brengsekk ngaceng ngakak kenceng ih dodol lu ya semua ketikannya,Nobully,https://twitter.com/paradiseboos/status/1705606479301242974
brengsekk aku salah ngetik cuy.. merinding ðŸ˜­ðŸ˜­ðŸ˜­,Nobully,https://twitter.com/eiliandaa/status/1705590617919881320
ANJING LUKHHH MENURUT LUHHH GANTENG??? BANGETT ANJEEEENGKKKK BRENGSEKK https://t.co/tZbeOXChgX,Nobully,https://twitter.com/haecillllll/status/1705589954443940255
boston brengsekk pake ganteng segala,Nobully,https://twitter.com/zizzef/status/1705588825270223101
"bukannya nyamperin malah laporan ke grup suruh anak anak dateng, brengsekk ganggu org lg sendirianðŸ˜¡ðŸ‘ŽðŸ»",Nobully,https://twitter.com/nescafekalengg/status/1705588659377102968
Brengsekk bikin gua jd jahat depan emak guaaa,Nobully,https://twitter.com/soberrybluee/status/1705586771122323814
BRENGSEKK PENGEN BANGET YA ALLAHHHH,Nobully,https://twitter.com/jeysaa0/status/1705581290488287650
Katanya pengin nyapres koq mulutnya kayak preman jalanan Brengsekk https://t.co/ARBUAm8IBn,Nobully,https://twitter.com/FeniksFireBird/status/1705579328606740881
WKWKWKWK ARAN BRENGSEKK BGT,Bully,https://twitter.com/aarhn10/status/1705565662591209703
MAS DIMASS BRENGSEKK GANTENG BANGETTT #SMTOWN_LIVE_2023_JAKARTA #SMTOWNJAKARTA2023 #SMTOWN2023,Nobully,https://twitter.com/mctswift/status/1705561002077835430
ini mah jatohnya gue dengerin mr removed brengsekk,Nobully,https://twitter.com/waterrmelona_/status/1705559769342513360
@convomfs yuk bisa yuk. bangun tidur. gausa ngarepin cowo yang brengsekk yukyuk,Nobully,https://twitter.com/nyssasya/status/1705546818569048146
BRENGSEKK INIMAH SEDIHNYA MELEBIHI SEDI DI PUTUSIN PAS LAGI SAYANG SAYANGNYA,Nobully,https://twitter.com/punyasahamricis/status/1705545992882589710
@SUHOLOlST BRENGSEKK,Bully,https://twitter.com/pengabdiosh/status/1705531977691254881
"luarannya laki, jiwanya boti. brengsekk",Bully,https://twitter.com/SampoLekboy/status/1705526174456381841
GW JUGA MAU KETEMU SAMA NCTðŸ˜­ GW JUGA PENGENNNðŸ˜­ GW GAK PERNAH SE-IRI DENGKI INI BRENGSEKKðŸ˜­ðŸ˜­,Nobully,https://twitter.com/cakgrays/status/1705515288308089150
@convomfs WKWKWK BRENGSEKK,Nobully,https://twitter.com/wuuphintar/status/1705510094568595933
@gimyyungji brengsekk lu tiap mncul di mentab gwe gprnh ada benernyaðŸ˜­ðŸ‘ŠðŸ»,Bully,https://twitter.com/DamnILoveHanbin/status/1705482566521028791
@real_hann iya kaan jaekyung emang brengsekk ngelebihin bj alex ini mah,Nobully,https://twitter.com/juneisborn/status/1705480687946756433
@ojouusamaa brengsekk wkwk kyak pernah baca tp gua mau baca lgi deh,Nobully,https://twitter.com/yejunanas/status/1705464075122323655
brengsekk,Bully,https://twitter.com/edenrkin/status/1705453835366605024
BRENGSEKK BETULL,Nobully,https://twitter.com/sct_yuura/status/1705413953491517504
Cuman bisa nitipðŸ˜­ðŸ¤¸ðŸ»â€â™€ï¸ðŸ¤¸ðŸ»â€â™€ï¸ arghh brengsekk sedih BGTTT gueeeeeðŸ˜­ðŸ¤¸ðŸ»â€â™€ï¸ðŸ¤¸ðŸ»â€â™€ï¸ðŸ¤¸ðŸ»â€â™€ï¸ liatt ya jaemin kalo aku udh selesai kuliahnya dan lebih Deket di jakarta tiap kamu konser bakal aku samperinnnnnnðŸ¥ºðŸ¥ºðŸ¥º https://t.co/NFCr3cfPYq,Nobully,https://twitter.com/bininye_jaeminn/status/1705395698265686443
Arghhhhh brengsekk,Nobully,https://twitter.com/janganditiruu/status/1705393350449487934
@1312archives emang brengsekk.,Nobully,https://twitter.com/wkwkwkwknt/status/1705347818003783969
@inyourarheaa @undipmenfess gua ganyari mangsa dibase ya brengsekk ðŸ‘Ž,Nobully,https://twitter.com/aarhn10/status/1705308137274867729
aaaarrrghhh goblok bngt brengsekk,Nobully,https://twitter.com/rainbowwcloudss/status/1705298276084482349
@collegemenfess BRENGSEKK AKWOWOWWKKðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,Nobully,https://twitter.com/waterrmelona_/status/1705286424600379763
@Kerangubud brengsekkðŸ˜‡,Bully,https://twitter.com/kiiwkiwww/status/1705276025054298473
@epprzx @idextratime wkwkwk brengsekk,Bully,https://twitter.com/joawofelix/status/1705256001891692562
@echimbul BRENGSEKK GUE TERTIPUU ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,Nobully,https://twitter.com/mtttchltte/status/1705255202734170163
BRENGSEKK. gue sakit hati banget sama ini orang gila. @suckscioty,Nobully,https://twitter.com/suckscioty/status/1705254962958414304
ADUH BRENGSEKK CKEP BGTTTTT KETERLALUAN https://t.co/blfKpAYa6T,Nobully,https://twitter.com/jaemingembul/status/1705225452380721337
BRENGSEKK AKHIRNYA GUA BISA PAKE TWIBBON ORG SETELAH BERIBU2 PURNAMA WEBSITENYA ERROR (di gua),Nobully,https://twitter.com/sandjiwara/status/1705209870553866387
Brengsekk si tenue ni emg ye perutku sakit bgt ketawa muluðŸ˜­ðŸ¤£ dr yg cosple jadi kyungsoo trs jaehyun jeonghan yg mnurutku ngabrut bgt tambah ini pulaa..  dah lah melebihi idolnya. Tp salut si seniat itu observasinya ðŸ˜­ðŸ˜­ðŸ˜­ðŸ¤£ðŸ¤£,Nobully,https://twitter.com/abcdesrswxyz/status/1705206793708925349
Brengsekk gue receh bgt anjir the mad thabii,Nobully,https://twitter.com/bluesssyyy/status/1705201909047713969
"BRENGSEKK GW HARUS APA KL DIA NYANYI HATI DIJALAN""",Nobully,https://twitter.com/2212khb/status/1705198632637694149
WKWKWK BRENGSEKK GUE KETAWA BGT,Buly,https://twitter.com/jforjake_/status/1705192427534119007
@firzadwp brengsekk kabeh,Bully,https://twitter.com/jualkesedihan/status/1705182319877964264
ORGIL ANJING??????? GK JLASS BGT BRENGSEKK https://t.co/x9nrKCtKfz,Bully,https://twitter.com/caprriconn/status/1705180382931701846
KENALA HARUS ADA PENALTY NYA SIH BRENGSEKK MNET,Nobully,https://twitter.com/sekijeuwuu/status/1705176917677375842
@hehuixiiang BRENGSEKK UJI COBAðŸ¤§ Salken juga ya teh!!,Nobully,https://twitter.com/jbepit/status/1705159297876041975
@vaporith brengsekk,Bully,https://twitter.com/jualkesedihan/status/1705156059521048868
@ZakyMbarok @_vino_alvino @efenerr oaswkoakwokaow brengsekk,Nobully,https://twitter.com/StillGotNoBody/status/1705124071770603862
lo emg brengsekk ren,Bully,https://twitter.com/btchlyy/status/1705111969660063986
brengsekk brengsekk,Bully,https://twitter.com/btchlyy/status/1705111183295197563
brengsekkðŸ˜­,Bully,https://twitter.com/byunkags/status/1705092279307055605
"brengsekk gue lupa kalo ganti dn bakal ke lock terus error, emang babi lu https://t.co/dXcwihG3uL",Nobully,https://twitter.com/kimxjeonmw/status/1705092206091227419
@belovedjakapan Brengsekk trus nasib gue gmna?ðŸ˜”ðŸ˜”ðŸ˜”,Nobully,https://twitter.com/feelsobiu/status/1705090181320397184
BRENGSEKK,Bully,https://twitter.com/labelleelune/status/1705089260435779902
Brengsekk lu jeri ðŸ˜­ðŸ˜­ðŸ˜‚,Nobully,https://twitter.com/blackberry13920/status/1705079827391525045
Brengsekk KK LALI DIGOWO,Nobully,https://twitter.com/sickandsuffer/status/1705072050765992446
@skipberat dante brengsekkðŸ˜­ðŸ˜­,Bully,https://twitter.com/sunbriizeu/status/1705064229781582156
dhhdhdgsh JAEMIN FAKK DJXBSENXUBSISBSJNS BAREFAEC????????????    guee gilA ANJGG PAGI UJIANG BRENGSEKK,Nobully,https://twitter.com/mirolalalo/status/1705054258486550563
brengsekkðŸ˜­,Bully,https://twitter.com/seanavillera/status/1705046310452412460
@binus_fess HAHAHAHAHAHAHA LUCU BANGET BRENGSEKK ðŸ˜­ðŸ˜­,Nobully,https://twitter.com/goeffieerow/status/1705032920694726988
@thisismanoban waiji brengsekk,Bully,https://twitter.com/chxmxhc/status/1705012624394723538
"artinya apahh pemirsah?? yakk, waiji brengsekk",Bully,https://twitter.com/chxmxhc/status/1704995355782447274
@pompomfess emang brengsekk banget sales nyaaðŸ˜­ðŸ˜­,Nobully,https://twitter.com/hazelmilky/status/1704989193783718269
bocah jaksel brengsekk,Bully,https://twitter.com/pespaputihh/status/1704928364182802635
KODINGAN GW ERRORR BRENGSEKK,Nobully,https://twitter.com/biscutemarry/status/1704883846255382879
@BahkanMarlo BRENGSEKK RAII,Bully,https://twitter.com/BahkanBotuna/status/1704883582777602226
gw liat post gojo satoru jadi gojo separu brengsekk gw refleks lempar hp,Nobully,https://twitter.com/sasiesu/status/1704869253390971049
BRENGSEKKðŸ˜­ðŸ˜­ðŸ˜­,Bully,https://twitter.com/webnsite/status/1704865633714995656
BrengsekkðŸ˜£ https://t.co/rKgaSeCXxu,Bully,https://twitter.com/girlssname/status/1704863152440299720
brengsekk,Bully,https://twitter.com/blknggwng00/status/1704862156163011009
BRENGSEKK KOK ALBUM TWITTER GUE GK ADA,Nobully,https://twitter.com/ailxurophile/status/1704860555083923770
@Bahkan_Pubdok Brengsekk,Bully,https://twitter.com/Bahkan_Acara/status/1704852354821239012
@tanyakanrl brengsekk gua ketawa beratðŸ˜­,Nobully,https://twitter.com/onyour__sunn/status/1704825906404188187
WKWKWKWK BRENGSEKK,Bully,https://twitter.com/ayycrackers/status/1704821865301323987
duit gw ludes brengsekk,Nobully,https://twitter.com/menghafaI/status/1704813096081281510
@txtdarisisange WKWKWK brengsekk ngeri pergaulan jaman skrgðŸ™ðŸ»ðŸ™ðŸ»ðŸ˜­,Nobully,https://twitter.com/fntsyck/status/1704801439602909592
@sonoffpotter @nghhh0keyh brengsekk,Bully,https://twitter.com/karbondioksidan/status/1704775871016608182
@pecintareo @bIaubeeren BRENGSEKK gw aja sering nanya tp gw kasih jawabannya nnti apa buat mendukung temen gw,Nobully,https://twitter.com/krizzmeup/status/1704772306437128420
@AnnyeongMaul brengsekk,Bully,https://twitter.com/macallanshot/status/1704769007331807365
@tanyakanrl Brengsekk wwkwkwk,Nobully,https://twitter.com/rxoulheaven/status/1704761477566222460
brengsekk gmn mau kurus kl makan gula terus,Nobully,https://twitter.com/bebekastronot/status/1704760896457941203
@NafilTrisarjono ini gua tiap ngisi edom mas irwan tapi semester depannya ketemu lagi brengsekk,Nobully,https://twitter.com/__tatiya/status/1704731952358752290
ANJIRR GILA BANGET FWEEKKK BRENGSEKK,Bully,https://twitter.com/apasihnay/status/1704726868073889884
@ssefnum BRENGSEKK,Bully,https://twitter.com/saltinglagi/status/1704720011947053469
BRENGSEKK KETAWA BANGET GUE ðŸ˜­ðŸ˜­,Nobully,https://twitter.com/butterbangbangg/status/1704706998682656993
dasar lelaki brengsekk cih pakyu loe jay,Bully,https://twitter.com/i_m_jir0/status/1704687059473186818
brengsekkðŸ˜­,Bully,https://twitter.com/or3eeeo/status/1704647253833699673
brengsekk plot twist nya dia nyari partner ngews ternyataðŸ¥¹ðŸ¥¹  bangkeeeeðŸ¤§ berarti drtdi gw percuma posthink ternyata emg aura nya udah negative benerr brengsekkðŸ¥°,Nobully,https://twitter.com/bundahohoo/status/1704588596391657803
@pamacotta @JUJUTSUFESS Brengsekk wkwkwkwk,Nobully,https://twitter.com/uaaaaargh/status/1704543921710460983
STOP VIOLENCE AGAINST WOMEN! Kali ini di alami oleh kawan sendiri. BRENGSEKK!!! https://t.co/zSp5HPBcKJ,Nobully,https://twitter.com/intizhar_arief/status/1704542282756800848
ASU aku kepencet ngeparlay mu brengsekk. ayo @ManUtd pliss selamatkan saya,Nobully,https://twitter.com/biimatmaja/status/1704517120636444752
BrengsekkðŸ˜­ðŸ˜­,Nobully,https://twitter.com/gfmyg93/status/1704478610445521204
capek brengsekk,Nobully,https://twitter.com/ollyourm__ark/status/1704472354750145021
@gyujiniest BRENGSEKK LO MIYY ANYINGG,Nobully,https://twitter.com/gyuvindorr/status/1704455118241034720
bRENGSEKKðŸ˜­ðŸ˜­,Bully,https://twitter.com/GeenieCrowell/status/1704445171608482203
ni org mirip billy brengsekk,Bully,https://twitter.com/nnravwin/status/1704443796942213452
HALAH BRENGSEKK,Nobully,https://twitter.com/alwysbi/status/1704411041281843573
GEGE BRENGSEKK #jjk236,Bully,https://twitter.com/Phipalone/status/1704405902210838972
@TheSoir BRENGSEKK,Bully,https://twitter.com/kelaikan/status/1704390004393599421
ANJINGGG GW KENA SPOILER LEAKS G0J0 BRENGSEKK,Nobully,https://twitter.com/dhitandw/status/1704382698691887404
"@hiraeth530 Musuh terkuat Gojo emang bukan Sukuna, tp Gege Akutami brengsekk ðŸ˜­ðŸ˜­",Nobully,https://twitter.com/eudaimonophile/status/1704381262402892103
BRENGSEKK,Bully,https://twitter.com/SUGAUTUMNS/status/1704352271323087183
gua benci bgt nunggu brengsekk,Bully,https://twitter.com/kultusankedua/status/1704351450648985888
YG BRENGSEKK ELU YAAA ANJENHHH,Nobully,https://twitter.com/mybooskwanie/status/1704316594627973535
Pulang2 budekk,Nobully,https://twitter.com/indubian/status/1705482198382723246
"@sushitrusts Sal, enih harus ada versi spotify ga si. gue siap dengerin sampe budekk  #MiniThrowbackSalmocean",Nobully,https://twitter.com/ohnyctophile/status/1705262146937106714
